"name","address","phone","website","image","tags"
"Pain D'Avignon","15 Hinckley Rd, Hyannis, MA 02601","5087788588","http://www.yelp.com/biz/pain-d-avignon-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/QzG1UNPxwZjAFFbcnJb3Pw/ms.jpg","Bakeries,bakeries,French,french"
"The Boat Slip","161 Commercial St, Provincetown, MA 02657","8777869662","http://www.yelp.com/biz/the-boat-slip-provincetown",,"Gay Bars,gaybars"
"Morrell's Restaurant","430 Rt 134, South Dennis, MA 02660","5083940577","http://www.yelp.com/biz/morrells-restaurant-south-dennis","http://s3-media2.fl.yelpcdn.com/bphoto/NWPhRK2aCC1hpOgHWmQD_w/ms.jpg","Comfort Food,comfortfood,American (Traditional),tradamerican,Seafood,seafood"
"Gorham Productions","Downtown, Boston, MA","5083205592","http://www.yelp.com/biz/gorham-productions-boston","http://s3-media4.fl.yelpcdn.com/bphoto/ReiP1O9mug1GxsHw-mdWAQ/ms.jpg","Karaoke,karaoke,DJs,djs"
"Hunan Gourmet III","225 Rte 6A, Orleans, MA 02653","5082400888","http://www.yelp.com/biz/hunan-gourmet-iii-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/rshu3aU-GtFUfR6enCNBgQ/ms.jpg","Chinese,chinese,Japanese,japanese"
"Tugboat","Hyannis Marina, 21 Arlington St, W Yarmouth, MA 02673","5087756433","http://www.yelp.com/biz/tugboat-w-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/an_eUFPbnt1FcviuchW9fg/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Bars,bars"
"Kian n' Rylee's Pub & Patio","561 Main St, Hyannis, MA 02601","5087714405","http://www.yelp.com/biz/kian-n-rylees-pub-and-patio-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/DW_J5t5aABE86sP2giPlmg/ms.jpg","Pubs,pubs"
"Duck Creek Tavern","70 W Main St, Wellfleet, MA 02667","5083497369","http://www.yelp.com/biz/duck-creek-tavern-wellfleet",,"American (New),newamerican,Pubs,pubs"
"The Orleans Inn & Restaurant","3 Old County Rd, Orleans, MA 02653","5082552222","http://www.yelp.com/biz/the-orleans-inn-and-restaurant-orleans","http://s3-media1.fl.yelpcdn.com/bphoto/pBT3Ct9HxdKeYn_UWYFjcA/ms.jpg","Hotels,hotels,American (Traditional),tradamerican"
"Grand Central Restaurant","5 Masonic Pl, Provincetown, MA 02657","7743160652","http://www.yelp.com/biz/grand-central-restaurant-provincetown","http://s3-media3.fl.yelpcdn.com/bphoto/IIadV502LdFxzgxskL0EEw/ms.jpg","American (New),newamerican"
"Kook","Enzo Restaurant, 186 Commercial St, Provincetown, MA 02657","5084877555","http://www.yelp.com/biz/kook-provincetown",,"Nightlife,nightlife"
"Joe Coffee & Cafe","170 Commercial St, Provincetown, MA 02657","5084876656","http://www.yelp.com/biz/joe-coffee-and-cafe-provincetown","http://s3-media1.fl.yelpcdn.com/bphoto/-9bbub69aOC4NAPCrYqbBg/ms.jpg","Cafes,cafes,Coffee & Tea,coffee"
"Whaler's Lounge","Harbor Hotel, 698 Commercial St, Provincetown, MA 02657","8554478696","http://www.yelp.com/biz/whalers-lounge-provincetown",,"Lounges,lounges"
"Alberto's Ristorante","360 Main St, Hyannis, MA 02601","5087781770","http://www.yelp.com/biz/albertos-ristorante-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/FaUCSFneG8Ze-V31oIDtqA/ms.jpg","Italian,italian"
"Coffee Pot","315 Commercial St, Provincetown, MA 02657","5084872580","http://www.yelp.com/biz/coffee-pot-provincetown","http://s3-media1.fl.yelpcdn.com/bphoto/T2CnmRKIykvhJ_33HxxrjQ/ms.jpg","Coffee & Tea,coffee,Delis,delis,Juice Bars & Smoothies,juicebars"
"Guapo's","239 Underpass Rd, Brewster, MA 02631","5088963338","http://www.yelp.com/biz/guapos-brewster","http://s3-media2.fl.yelpcdn.com/bphoto/fN5MkdBAbMgXLvoA6bs1zg/ms.jpg","Mexican,mexican"
"The Linx Tavern","Ocean Edge Resort & Golf Club, 2907 Main St, Brewster, MA 02631","7743236210","http://www.yelp.com/biz/the-linx-tavern-brewster","http://s3-media2.fl.yelpcdn.com/bphoto/TdI0NnLRter-6CjnYqxe1A/ms.jpg","Bars,bars,American (New),newamerican"
"Duck Inn Pub","447 Main St, Hyannis, MA 02601","5088277343","http://www.yelp.com/biz/duck-inn-pub-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/QhdNC6bR4Oo1vmdNMvaSlg/ms.jpg","American (Traditional),tradamerican"
"Chach","73 Shank Painter Rd, Provincetown, MA 02657","5084871530","http://www.yelp.com/biz/chach-provincetown","http://s3-media1.fl.yelpcdn.com/bphoto/ukR6qsbwy1GHFLrQFXgxOA/ms.jpg","Diners,diners,Breakfast & Brunch,breakfast_brunch"
"Beaches Cafe","421 Old Wharf Rd, Dennis, MA 02639",,"http://www.yelp.com/biz/beaches-cafe-dennis","http://s3-media2.fl.yelpcdn.com/bphoto/lCqokvL5nc6rduxRXhizBg/ms.jpg","Cafes,cafes"
"Villa Roma","278 Main St, West Harwich, MA 02645","5084326868","http://www.yelp.com/biz/villa-roma-west-harwich","http://s3-media2.fl.yelpcdn.com/bphoto/PCMFzBjYsJZaz_YL8DV5jA/ms.jpg","Italian,italian"
"Ridgevale Beach Snack Bar","434 Ridgevale Rd, Chatham, MA 02633","5084324339","http://www.yelp.com/biz/ridgevale-beach-snack-bar-chatham",,"Cafes,cafes"
"Mities Sushi House","225 Iyannough Rd, Hyannis, MA 02601","5087754611","http://www.yelp.com/biz/mities-sushi-house-hyannis",,"Sushi Bars,sushi"
"Il Maestro","297 N St, Hyannis, MA 02601","5087751168","http://www.yelp.com/biz/il-maestro-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/h0Q76BPmTTJLiCXma1IuFQ/ms.jpg","Italian,italian"
"Burrito Bistro","790 Iyannough Rd, Hyannis, MA 02601","5087716071","http://www.yelp.com/biz/burrito-bistro-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/fwJTT7C4rvuPaDVkHeIDCQ/ms.jpg","Mexican,mexican"
"DiParma Italian Table","175 Rt 28, West Yarmouth, MA 02673","5087717776","http://www.yelp.com/biz/diparma-italian-table-west-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/5i8t06z-oQu16AMfgFiRrg/ms.jpg","Italian,italian"
"Red Jacket Beach Resort","1 South Shore Dr, South Yarmouth, MA 02664","5083986941","http://www.yelp.com/biz/red-jacket-beach-resort-south-yarmouth","http://s3-media3.fl.yelpcdn.com/bphoto/0aYp3_zDN-K5zeHwsVPTKw/ms.jpg","Hotels,hotels,American (Traditional),tradamerican"
"Linx Tavern and Bar at The Villages at Ocean Edge","832 Villages Dr, Brewster, MA 02631","7743236210","http://www.yelp.com/biz/linx-tavern-and-bar-at-the-villages-at-ocean-edge-brewster","http://s3-media1.fl.yelpcdn.com/bphoto/_g1MDADqg2MY137q9IuSdA/ms.jpg","Restaurants,restaurants"
"Acapulcos","416 Main St, W Yarmouth, MA 02673","5087716531","http://www.yelp.com/biz/acapulcos-w-yarmouth","http://s3-media4.fl.yelpcdn.com/bphoto/Eu0xLxhwvf0aCk6Ysqm-wg/ms.jpg","Mexican,mexican"
"Lobster Boat","681 Rt 28, West Yarmouth, MA 02673","5087750486","http://www.yelp.com/biz/lobster-boat-west-yarmouth","http://s3-media3.fl.yelpcdn.com/bphoto/_hosrIRHDRDXOZplyrF4OA/ms.jpg","Bars,bars,Seafood,seafood"
"Pisces","2653 Main St, Chatham, MA 02659","5084324600","http://www.yelp.com/biz/pisces-chatham","http://s3-media1.fl.yelpcdn.com/bphoto/nEUl1Kck4_GsTmIlT1zIJQ/ms.jpg","American (New),newamerican"
"Ross' Grill","Whaler's Wharf, 237 Commercial St, Provincetown, MA 02657","5084878878","http://www.yelp.com/biz/ross-grill-provincetown-2","http://s3-media1.fl.yelpcdn.com/bphoto/nZbo-HwHKi1N3OE-enjAMQ/ms.jpg","American (Traditional),tradamerican"
"Hole In One","98 Cranberry Hwy, Orleans, MA 02653","5082553740","http://www.yelp.com/biz/hole-in-one-orleans","http://s3-media1.fl.yelpcdn.com/bphoto/TL7y3r4gmdb35o_o_ljiKg/ms.jpg","Donuts,donuts,American (Traditional),tradamerican,Breakfast & Brunch,breakfast_brunch"
"The Linx Tavern","Ocean Edge Resort & Golf Club, 2907 Main St, Brewster, MA 02631","7743236210","http://www.yelp.com/biz/the-linx-tavern-brewster","http://s3-media2.fl.yelpcdn.com/bphoto/TdI0NnLRter-6CjnYqxe1A/ms.jpg","Bars,bars,American (New),newamerican"
"Patio American Grill & Cocktail Bar","328 Commercial St, Provincetown, MA 02657","5084874003","http://www.yelp.com/biz/patio-american-grill-and-cocktail-bar-provincetown-2","http://s3-media4.fl.yelpcdn.com/bphoto/jEXYMPP51xvTqo1XfbKslg/ms.jpg","American (New),newamerican,Seafood,seafood,Bars,bars"
"South Street Depot","605 Main St, Dennis, MA 02639","5086193626","http://www.yelp.com/biz/south-street-depot-dennis-2","http://s3-media1.fl.yelpcdn.com/bphoto/0h6DXcRry1TLIWij6TD49g/ms.jpg","American (Traditional),tradamerican,Seafood,seafood,Burgers,burgers"
"Buncey's Pizza & Sports Cafe","894 Route 134, South Dennis, MA 02660","5083851413","http://www.yelp.com/biz/bunceys-pizza-and-sports-cafe-south-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/MBGyzx4xYjPCzinz7tSTaw/ms.jpg","Pizza,pizza"
"Arnold's Restaurant","3580 State Hwy, Eastham, MA 02642","5082552575","http://www.yelp.com/biz/arnolds-restaurant-eastham","http://s3-media1.fl.yelpcdn.com/bphoto/WUv9O-l1B3xfmu1Ab2zYOg/ms.jpg","Seafood,seafood,Mini Golf,mini_golf,Ice Cream & Frozen Yogurt,icecream"
"Twenty Eight Atlantic","2173 Rt 28, Harwich, MA 02645","5084303000","http://www.yelp.com/biz/twenty-eight-atlantic-harwich-2","http://s3-media1.fl.yelpcdn.com/bphoto/cAmW6zEUHattcnx18wNbwQ/ms.jpg","Seafood,seafood,American (New),newamerican"
"Mooncussers Tavern","86 Sisson Rd, Harwich Port, MA 02646","5084301230","http://www.yelp.com/biz/mooncussers-tavern-harwich-port","http://s3-media1.fl.yelpcdn.com/bphoto/USpVUESphQ8XTdDj12H2xA/ms.jpg","Tapas Bars,tapas,Wine Bars,wine_bars,Music Venues,musicvenues"
"Bombshelter Pub","50 Kendrick Ave, Wellfleet, MA 02667","5083493154","http://www.yelp.com/biz/bombshelter-pub-wellfleet",,"Dive Bars,divebars"
"Orleans Public House","15 Cove Rd, Orleans, MA 02653","5082550287","http://www.yelp.com/biz/orleans-public-house-orleans","http://s3-media4.fl.yelpcdn.com/bphoto/fGczfuIv9UA1UxVEGSZ5Ww/ms.jpg","American (New),newamerican"
"Brax Landing Restaurant","705 Massachusetts 28, Harwich Port, MA 02646","5084325515","http://www.yelp.com/biz/brax-landing-restaurant-harwich-port","http://s3-media3.fl.yelpcdn.com/bphoto/jP6RxaD08qDoj8SVpEQkDg/ms.jpg","Seafood,seafood"
"Beech Tree Cantina","599 Main St, Hyannis, MA 02601","5085349876","http://www.yelp.com/biz/beech-tree-cantina-hyannis","http://s3-media2.fl.yelpcdn.com/bphoto/oeSK4Jf8Q9M_Tby-ipgI7Q/ms.jpg","Mexican,mexican,Seafood,seafood"
"Red Cottage Restaurant","36 Old Bass River Rd, South Dennis, MA 02660","5083942923","http://www.yelp.com/biz/red-cottage-restaurant-south-dennis","http://s3-media2.fl.yelpcdn.com/bphoto/FOgplTz0R95oTY16817Y4g/ms.jpg","Breakfast & Brunch,breakfast_brunch,Gluten-Free,gluten_free"
"Hole In One","98 Cranberry Hwy, Orleans, MA 02653","5082553740","http://www.yelp.com/biz/hole-in-one-orleans","http://s3-media1.fl.yelpcdn.com/bphoto/TL7y3r4gmdb35o_o_ljiKg/ms.jpg","Donuts,donuts,American (Traditional),tradamerican,Breakfast & Brunch,breakfast_brunch"
"Nauset Farms","199 Main St, Orleans, MA 02653","7743164127","http://www.yelp.com/biz/nauset-farms-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/QwZ12wXyioaDvNfc4czPsg/ms.jpg","Specialty Food,gourmet,Farmers Market,farmersmarket,Sandwiches,sandwiches"
"Morello's Taverna","280 Underpass Rd, Brewster, MA 02631","5088969400","http://www.yelp.com/biz/morellos-taverna-brewster-2","http://s3-media1.fl.yelpcdn.com/bphoto/77-3QsZJ71gapfAg99clJQ/ms.jpg","Italian,italian,Greek,greek"
"The Dog House Restaurant","189 Lower County Rd, Dennis Port, MA 02639","5083987774","http://www.yelp.com/biz/the-dog-house-restaurant-dennis-port","http://s3-media3.fl.yelpcdn.com/bphoto/wcd76lzC6oEnt-_5KMwxYA/ms.jpg","Hot Dogs,hotdog"
"Zia Pizzeria","210 Main St, Windmill Plaza, East Orleans, MA 02643","5082401442","http://www.yelp.com/biz/zia-pizzeria-east-orleans","http://s3-media4.fl.yelpcdn.com/bphoto/6h_m9JVAmTEsJVWCuvVwkA/ms.jpg","Pizza,pizza"
"Tommy Doyle's Irish Pub & Restaurant","334 Main St, Hyannis, MA 02601","5088629430","http://www.yelp.com/biz/tommy-doyles-irish-pub-and-restaurant-hyannis","http://s3-media4.fl.yelpcdn.com/bphoto/F7dB7fG62WqjzDDrsJbjvg/ms.jpg","Irish,irish,Pubs,pubs"
"Ceraldi","15 Kendrick Ave, Wellfleet, MA 02667","5082379811","http://www.yelp.com/biz/ceraldi-wellfleet","http://s3-media1.fl.yelpcdn.com/bphoto/lIyBQ-9o2hXMRAs9Yoiwyw/ms.jpg","Italian,italian"
"Dune Dogs Par & Grill","50 Golf Course Rd, East Dennis, MA 02641","5086947185","http://www.yelp.com/biz/dune-dogs-par-and-grill-east-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/HAFlsQxXUCvzys18YWHCFg/ms.jpg","American (New),newamerican,Sports Bars,sportsbars,Barbeque,bbq"
"Green Lotus Cafe","349 Main St, Hyannis, MA 02601","5087751067","http://www.yelp.com/biz/green-lotus-cafe-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/QqFz5Mo26mChJID6LK_uZQ/ms.jpg","Gluten-Free,gluten_free,Vegan,vegan"
"Tomsons Clam Bar","Pottawatomie County, KS",,"http://www.yelp.com/biz/tomsons-clam-bar-pottawatomie-county",,"Restaurants,restaurants"
"Homeport Restaurant","55 Main St, Orleans, MA 02653","5082554069","http://www.yelp.com/biz/homeport-restaurant-orleans","http://s3-media1.fl.yelpcdn.com/bphoto/LoM5VpIlGLCHzKUbyXGTYA/ms.jpg","Breakfast & Brunch,breakfast_brunch,American (Traditional),tradamerican"
"Breakwater Fish & Lobster Co","235 Underpass Rd, Brewster, MA 02631","5088967080","http://www.yelp.com/biz/breakwater-fish-and-lobster-co-brewster","http://s3-media1.fl.yelpcdn.com/bphoto/YWO86zi6g_kC-5FyM3rNHA/ms.jpg","Seafood Markets,seafoodmarkets,Seafood,seafood"
"Ying's Sushi Bar & Lounge","59 Center St, Hyannis, MA 02601","5087902432","http://www.yelp.com/biz/yings-sushi-bar-and-lounge-hyannis-2","http://s3-media1.fl.yelpcdn.com/bphoto/IVzd3VQAl4Z6xGobCxV6HA/ms.jpg","Sushi Bars,sushi,Lounges,lounges"
"Victor's","175 Bradford St Ext, Provincetown, MA 02657","5084871777","http://www.yelp.com/biz/victors-provincetown","http://s3-media3.fl.yelpcdn.com/bphoto/t2PRdF-1moDpeDfiEHcytQ/ms.jpg","American (New),newamerican"
"Captain Linnell House","137 Skaket Beach Rd, Orleans, MA 02653","5082553400","http://www.yelp.com/biz/captain-linnell-house-orleans","http://s3-media1.fl.yelpcdn.com/bphoto/yiBDBUs0Ry_7a8YD3DnL5Q/ms.jpg","American (New),newamerican,Venues & Event Spaces,venues,Party & Event Planning,eventplanning"
"Wee Packet","79 Depot St, Dennis Port, MA 02639","5083946595","http://www.yelp.com/biz/wee-packet-dennis-port","http://s3-media2.fl.yelpcdn.com/bphoto/dtefbaKfVGY3E3BqFk8Z0g/ms.jpg","Seafood,seafood,Irish,irish"
"All American Bar and Grill","50 Rte 134, South Dennis, MA 02660","5083941119","http://www.yelp.com/biz/all-american-bar-and-grill-south-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/kMJaNLC8jjJA7i-1CWx-Mw/ms.jpg","American (New),newamerican"
"Keltic Kitchen","415 Rt 28, West Yarmouth, MA 02673","5087714835","http://www.yelp.com/biz/keltic-kitchen-west-yarmouth","http://s3-media1.fl.yelpcdn.com/bphoto/ViTpnIApKAsEmj-AzVVZ9w/ms.jpg","Breakfast & Brunch,breakfast_brunch,Irish,irish"
"Palio Pizzeria","435 Main St, Hyannis, MA 02601","5087717004","http://www.yelp.com/biz/palio-pizzeria-hyannis","http://s3-media3.fl.yelpcdn.com/bphoto/El4bDgGI9lvR66xRbdogTA/ms.jpg","Pizza,pizza"
"Ocean Terrace","The Mansion at Ocean Edge, 2907 Main St, Brewster, MA 02631","7743236013","http://www.yelp.com/biz/ocean-terrace-brewster","http://s3-media3.fl.yelpcdn.com/bphoto/y5YsquJzyA5BPvAi4iIM7w/ms.jpg","American (New),newamerican"
"Ditalia's Italian Restaurant","955 Rt 6, Wellfleet, MA 02667","5083492213","http://www.yelp.com/biz/ditalias-italian-restaurant-wellfleet","http://s3-media2.fl.yelpcdn.com/bphoto/0wgE4uFwYQFQJhAv-1z4Kw/ms.jpg","Italian,italian"
"JoMama's","2740 Main St, Brewster, MA 02631","7743230719","http://www.yelp.com/biz/jomamas-brewster-2","http://s3-media4.fl.yelpcdn.com/bphoto/RbAmz3xtM6KXDt0CYDy6tw/ms.jpg","Sandwiches,sandwiches,Coffee & Tea,coffee,Bagels,bagels"
"The Sailing Cow Cafe","170 Old Wharf Road, Dennis Port, MA 61602","5087606667","http://www.yelp.com/biz/the-sailing-cow-cafe-dennis-port","http://s3-media2.fl.yelpcdn.com/bphoto/PAvNQul0Ab63rf3ISrCS6Q/ms.jpg","Restaurants,restaurants,Caterers,catering"
"Lyric","43 Rt 6A, Yarmouth Port, MA 02675","7743300000","http://www.yelp.com/biz/lyric-yarmouth-port","http://s3-media4.fl.yelpcdn.com/bphoto/kcu351KhrS2mVKPvdd930A/ms.jpg","Salad,salad"
"Red Cottage Restaurant","36 Old Bass River Rd, South Dennis, MA 02660","5083942923","http://www.yelp.com/biz/red-cottage-restaurant-south-dennis","http://s3-media2.fl.yelpcdn.com/bphoto/FOgplTz0R95oTY16817Y4g/ms.jpg","Breakfast & Brunch,breakfast_brunch,Gluten-Free,gluten_free"
"Van Rensselaer's","1019 Rte 6, South Wellfleet, MA 02663","5083492127","http://www.yelp.com/biz/van-rensselaers-south-wellfleet-4","http://s3-media4.fl.yelpcdn.com/bphoto/lRqtr1pdo3s0pvRPkDmkVw/ms.jpg","Seafood,seafood,Breakfast & Brunch,breakfast_brunch"
"Jimmy's HideAway","179 Commercial St, Provincetown, MA 02657","5084871011","http://www.yelp.com/biz/jimmys-hideaway-provincetown","http://s3-media4.fl.yelpcdn.com/bphoto/fp7cfTIrHlSjbRSUii3k0A/ms.jpg","American (New),newamerican"
"Winslow's Tavern","316 Main St, Wellfleet, MA 02667","5083496450","http://www.yelp.com/biz/winslows-tavern-wellfleet","http://s3-media2.fl.yelpcdn.com/bphoto/kKSdlMjg3pVzM-6nNSC8dQ/ms.jpg","American (New),newamerican,Seafood,seafood"
"Patio American Grill & Cocktail Bar","328 Commercial St, Provincetown, MA 02657","5084874003","http://www.yelp.com/biz/patio-american-grill-and-cocktail-bar-provincetown-2","http://s3-media4.fl.yelpcdn.com/bphoto/jEXYMPP51xvTqo1XfbKslg/ms.jpg","American (New),newamerican,Seafood,seafood,Bars,bars"
"The Fleetian","6 Commercial St, Wellfleet, MA 02667","5082140578","http://www.yelp.com/biz/the-fleetian-wellfleet","http://s3-media4.fl.yelpcdn.com/bphoto/oRHl5960F1lUgCNDIxzOgA/ms.jpg","American (New),newamerican,Seafood,seafood"
"Lobster Boat","681 Rt 28, West Yarmouth, MA 02673","5087750486","http://www.yelp.com/biz/lobster-boat-west-yarmouth","http://s3-media3.fl.yelpcdn.com/bphoto/_hosrIRHDRDXOZplyrF4OA/ms.jpg","Bars,bars,Seafood,seafood"
"Blue Coral Seaside Cuisine & Spirits","483 Main St, Chatham, MA 02633","5083480485","http://www.yelp.com/biz/blue-coral-seaside-cuisine-and-spirits-chatham","http://s3-media1.fl.yelpcdn.com/bphoto/2eq3TcVpd_j1w9zGCDwNpQ/ms.jpg","American (New),newamerican"
"Grumpy's","1408 Main St, Rte 6A, South Dennis, MA 02660","5083852911","http://www.yelp.com/biz/grumpys-south-dennis-2","http://s3-media4.fl.yelpcdn.com/bphoto/0WZgZ-PrvHKsbQl6-BWgKQ/ms.jpg","Diners,diners,American (Traditional),tradamerican"
"Dolphin Restaurant","3250 Main St, Barnstable, MA 02630","5083626610","http://www.yelp.com/biz/dolphin-restaurant-barnstable","http://s3-media1.fl.yelpcdn.com/bphoto/GvI-z-HHwgYpAb4cp0DCiQ/ms.jpg","Sandwiches,sandwiches,Seafood Markets,seafoodmarkets"
"Chatham Coffee Company","307 Orleans Rd, North Chatham, MA 02650","5089455005","http://www.yelp.com/biz/chatham-coffee-company-north-chatham","http://s3-media3.fl.yelpcdn.com/bphoto/k3EPrf0g9fS1V2Ed8RVJqQ/ms.jpg","Coffee & Tea,coffee,Cafes,cafes"
"Bramble Inn & Restaurant","2019 Main St, Brewster, MA 02631","5088967644","http://www.yelp.com/biz/bramble-inn-and-restaurant-brewster","http://s3-media1.fl.yelpcdn.com/bphoto/e-XUUaOkQbW5Howwwg-cbA/ms.jpg","Bed & Breakfast,bedbreakfast,American (New),newamerican"
"John Dough","258 Commercial St, Provincetown, MA 02657","5084877776","http://www.yelp.com/biz/john-dough-provincetown","http://s3-media4.fl.yelpcdn.com/bphoto/qILC8KaQFVH2OIHqZn76PQ/ms.jpg","Pizza,pizza"
"JB's Pizza & Grill","955 State Hwy Rt 6, Wellfleet, MA 02667","5083495555","http://www.yelp.com/biz/jbs-pizza-and-grill-wellfleet","http://s3-media2.fl.yelpcdn.com/bphoto/lmTXAMNzCJPa5tK_VnG4Og/ms.jpg","Pizza,pizza"
"The Sailing Cow Cafe","170 Old Wharf Road, Dennis Port, MA 61602","5087606667","http://www.yelp.com/biz/the-sailing-cow-cafe-dennis-port","http://s3-media2.fl.yelpcdn.com/bphoto/PAvNQul0Ab63rf3ISrCS6Q/ms.jpg","Restaurants,restaurants,Caterers,catering"
"Mattakeese Wharf","271 Millway, Barnstable, MA 02630","5083624511","http://www.yelp.com/biz/mattakeese-wharf-barnstable","http://s3-media4.fl.yelpcdn.com/bphoto/-Fh76vUZUiVOndLU6Fpxmw/ms.jpg","Seafood,seafood"
"Hangar B Eatery","Chatham Airport, 240 George Ryder Rd, Chatham, MA 02633","5085933655","http://www.yelp.com/biz/hangar-b-eatery-chatham","http://s3-media2.fl.yelpcdn.com/bphoto/OUA1Q3Vyxuid1Tz1NA6NZA/ms.jpg","Breakfast & Brunch,breakfast_brunch,Food,food"
"Post Office Cafe & Cabaret","303 Commercial St, Provincetown, MA 02657","5084873892","http://www.yelp.com/biz/post-office-cafe-and-cabaret-provincetown","http://s3-media4.fl.yelpcdn.com/bphoto/dOWBwOj5UUG89Hy9XKwJ_w/ms.jpg","American (Traditional),tradamerican"
"Keilar's Bakery","941 Rt 28, South Yarmouth, MA 02664","5083942867","http://www.yelp.com/biz/keilars-bakery-south-yarmouth","http://s3-media2.fl.yelpcdn.com/bphoto/Jpqu8xyOykNbd2jpbMN01g/ms.jpg","Bakeries,bakeries,Breakfast & Brunch,breakfast_brunch,Desserts,desserts"
"323 North","323 Orleans Rd, North Chatham, MA 02633","5089459123","http://www.yelp.com/biz/323-north-north-chatham-3","http://s3-media2.fl.yelpcdn.com/bphoto/c1RIHaIVQFseAPkbv9tIJg/ms.jpg","American (New),newamerican"
"Red Pheasant","905 Massachusetts 6A, Dennis, MA 02638","5083852133","http://www.yelp.com/biz/red-pheasant-dennis","http://s3-media1.fl.yelpcdn.com/bphoto/OFG8QW0XancNNzG6JthzBQ/ms.jpg","French,french,American (New),newamerican,Seafood,seafood"
"Yarmouth Pizza By Evan","559 Rte 6A, Yarmouth Port, MA 02675","5083627977","http://www.yelp.com/biz/yarmouth-pizza-by-evan-yarmouth-port","http://s3-media1.fl.yelpcdn.com/bphoto/mLCmGmFcLh2YLmCBNo1TfA/ms.jpg","Pizza,pizza"
"Tin Pan Alley","269 Commercial St, Provincetown, MA 02657","5084871648","http://www.yelp.com/biz/tin-pan-alley-provincetown","http://s3-media3.fl.yelpcdn.com/bphoto/DDKPKF33u5RrW92Fs58wjQ/ms.jpg","Cocktail Bars,cocktailbars,American (New),newamerican,Seafood,seafood"
"Daggetts Liquors","1071 Route 28,, South Yarmouth, MA 02664","5083986688","http://www.yelp.com/biz/daggetts-liquors-south-yarmouth","http://s3-media2.fl.yelpcdn.com/bphoto/FzAZz80Turqt42zXf-HL4A/ms.jpg","Beer, Wine & Spirits,beer_and_wine,Breweries,breweries,Cocktail Bars,cocktailbars"
"The Lobster Pot","321 Commercial St, Provincetown, MA 02657","5084870842","http://www.yelp.com/biz/the-lobster-pot-provincetown","http://s3-media3.fl.yelpcdn.com/bphoto/D4A6bQfDE-jVGj5RR2bMdQ/ms.jpg","Seafood,seafood"
"The Beacon Room","23 West Rd, Orleans, MA 02653","5082552211","http://www.yelp.com/biz/the-beacon-room-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/c3kOHHELLBCB7720zirMSA/ms.jpg","Italian,italian,Seafood,seafood"
"Joon Bar & Kitchen","133 Commercial St, Provincetown, MA 02657","5084139336","http://www.yelp.com/biz/joon-bar-and-kitchen-provincetown-2","http://s3-media3.fl.yelpcdn.com/bphoto/1ljRY-P3brvbItS1916g7A/ms.jpg","Wine Bars,wine_bars,American (New),newamerican"
"The Port Restaurant","541 Rt 28, Harwich Port, MA 02646","5084305410","http://www.yelp.com/biz/the-port-restaurant-harwich-port","http://s3-media4.fl.yelpcdn.com/bphoto/LF-OrCCS76g_SMmLSaSuAA/ms.jpg","Seafood,seafood"
"Nauset Farms","199 Main St, Orleans, MA 02653","7743164127","http://www.yelp.com/biz/nauset-farms-orleans","http://s3-media3.fl.yelpcdn.com/bphoto/QwZ12wXyioaDvNfc4czPsg/ms.jpg","Specialty Food,gourmet,Farmers Market,farmersmarket,Sandwiches,sandwiches"
"Moby Dick's","3225 Rt 6, Wellfleet, MA 02667","5083499795","http://www.yelp.com/biz/moby-dicks-wellfleet","http://s3-media2.fl.yelpcdn.com/bphoto/RjH-4ZT5mTfN_yO-UCkpZw/ms.jpg","Seafood,seafood,American (Traditional),tradamerican"
"The Wicked Oyster","50 Main St, Wellfleet, MA 02667","5083493455","http://www.yelp.com/biz/the-wicked-oyster-wellfleet","http://s3-media4.fl.yelpcdn.com/bphoto/uID_EVLyb9kbv0dvuVjhlQ/ms.jpg","Seafood,seafood,Breakfast & Brunch,breakfast_brunch,Diners,diners"
"Old Colony Tap Inc","323 Commercial St, Provincetown, MA 02657","5084872361","http://www.yelp.com/biz/old-colony-tap-inc-provincetown","http://s3-media1.fl.yelpcdn.com/bphoto/MUXyXl6oobr-CRhUZuxhjA/ms.jpg","Restaurants,restaurants,Dive Bars,divebars"
"Chatham Pier Fish Market","45 Barcliff Ave Extension, Chatham, MA 02633","5089453474","http://www.yelp.com/biz/chatham-pier-fish-market-chatham","http://s3-media4.fl.yelpcdn.com/bphoto/3AXfZ7ZGU59SgJjts224BQ/ms.jpg","Seafood,seafood,Sushi Bars,sushi,Seafood Markets,seafoodmarkets"
